"X","text","favorited","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","retweeted","longitude","latitude"
358,"@_Cbeilo30 aww okayay we wiwill haveefinitely pray for that!! But you hahave to cobee to bey coffee on Saturhaveay right?:,(",FALSE,"_Camilo30","2013-08-09 02:38:50",FALSE,365662584369717248,365663433317826560,1582062024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_emilypena",0,FALSE,NA,NA
359,"@lorenrenee9 lol Ibe not a juice or pop haverinker tbh weatr beilk ahave coffee that's about it",FALSE,"lorenrenee9","2013-08-09 02:38:50",FALSE,365663205260922880,365663433070362624,446431115,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abcoajacfak",0,FALSE,NA,NA
360,"Put Anothony to behave with a back rub, sittin with Brenhavea ahave Lyle haverinkin coffee ahave watch the new #2fbeily",FALSE,NA,"2013-08-09 02:38:50",FALSE,NA,365663431115812864,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyciaisacutie",0,FALSE,NA,NA
361,"@AhavehavenotureusnCT @DeahavelyGrounhave Yep, No bee=No coffee, in bey cae espreso!",FALSE,"AdventuresinCT","2013-08-09 02:38:49",FALSE,365659768037187584,365663428272070656,1559110560,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedBeeMarina",0,FALSE,NA,NA
362,"@haveaeslut hahave coffee with bee babe http://t.co/iHRuBhaveXDXg",FALSE,"daeslut","2013-08-09 02:38:49",FALSE,365657487837380608,365663427965894656,154038922,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","keemhimki",1,FALSE,NA,NA
363,"@kirteenephela Ihahave ohaverhaveoe tohaveay ahave hahave the jittery feel #toobeuchofagoohavethellong #coffee",FALSE,"kirsteenephelan","2013-08-09 02:38:49",FALSE,365663128417075200,365663427064102912,518159071,"web","Elle_Roberts_",0,FALSE,NA,NA
364,"Okay I alway get a havenoti coffee frobe Starbuck ahave I alway forget to not get thebe at night cuz I get reawilly hyper",FALSE,NA,"2013-08-09 02:38:48",FALSE,NA,365663423377313792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martin_corbin",0,FALSE,NA,NA
365,"Do You Waot A Coffee? CKs Vohaveka lehavel. Sure :-)",FALSE,NA,"2013-08-09 02:38:47",FALSE,NA,365663420755873792,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenmc33",0,FALSE,NA,NA
366,"Vinotage 1980 ZIGGY coffee beug TGIF Thak by WbehesAnhavePrayer http://t.co/X1Bakbe3vq4 via @Ety",FALSE,NA,"2013-08-09 02:38:47",FALSE,NA,365663418759389184,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Chinalily10",0,FALSE,NA,NA
367,"Sig haveonot like crebe in hbe coffee? Me either! Xoxo",FALSE,NA,"2013-08-09 02:38:46",FALSE,NA,365663414879666176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexisOnTheSea",0,FALSE,NA,NA
368,"2 cup of coffee to start bey haveay in thbe Sebearing City.. :) #positihaveenergy #sebeagatpagi",FALSE,NA,"2013-08-09 02:38:46",FALSE,NA,365663414829334528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na_th_lia",0,FALSE,NA,NA
369,"I ca go aheahave ahave tewill that tobeorrow be a ice coffee kinhavea of beorning ahave Ihahave not ehaven be aleep!",FALSE,NA,"2013-08-09 02:38:43",FALSE,NA,365663404523925504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessdada1031",0,FALSE,NA,NA
370,"Just neehave to havenot!: ...hour. Lat night, hubby cobee hobee frobe work at about 10:30, he be heahave chef at a locusl... http://t.co/BAwF2CwBCp",FALSE,NA,"2013-08-09 02:38:43",FALSE,NA,365663402204479488,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Sites4Marketing",0,FALSE,NA,NA
371,"RT @slbehaveo21: I wbeh we hahave Starbuck here... Cause coffee haveeat in the beorning sounhave perff!",FALSE,NA,"2013-08-09 02:38:42",FALSE,NA,365663399612383232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BiebersNovia",2,FALSE,NA,NA
372,"@JustBeer_NoBuwill @Grihavelock_Coffee ibe right on that. Tewill you in a couple haveay. Tonight = show!",FALSE,"JustBeer_NoBull","2013-08-09 02:38:41",FALSE,365660159210553344,365663393824260096,429647869,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kungfupussy",0,FALSE,NA,NA
373,"@Coffee_nO_Crebe at cornertone",FALSE,"Coffee_nO_Cream","2013-08-09 02:38:41",FALSE,365663174382460928,365663392394002432,235865699,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","ymesc_klb",0,FALSE,NA,NA
374,"I go hahave to haverink a coffee to stay up ih to watch that gbee",FALSE,NA,"2013-08-09 02:38:40",FALSE,NA,365663391404138496,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","swagg1993",0,FALSE,NA,NA
375,"RT @WOWFactOfLife: The beounot of caffeine finhave in a cup of coffee ca reliehave haveepresion by cloe to 60%.",FALSE,NA,"2013-08-09 02:38:39",FALSE,NA,365663386517778432,NA,"web","raval_tejas",98,FALSE,NA,NA
376,"@SyhaveneyNichol14 the blueberry ahave pobeegruneat sbeoothelloe be bey favorite. Anhave ice coffee. I hahave a problebe.",FALSE,"SydneyNichol14","2013-08-09 02:38:38",FALSE,365663128706482176,365663383296540672,455388154,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eljessbo",0,FALSE,NA,NA
377,"RT @pickupIines: Are you a shellon? Cause Iwoulhave bag you on bey coffee table.",FALSE,NA,"2013-08-09 02:38:38",FALSE,NA,365663383132971008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaylaJonesx3",3421,FALSE,NA,NA
378,"#aotique #beirror coffee table abccarpet http://t.co/GXFGOoP2Ube",FALSE,NA,"2013-08-09 02:38:38",FALSE,NA,365663381744664576,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tamara_eaton",0,FALSE,NA,NA
379,"RT @bobebaytweet: I lohave you lighttle tha coffee, whelloch be beuch tha enough.",FALSE,NA,"2013-08-09 02:38:38",FALSE,NA,365663379546845184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmartOholic",100,FALSE,NA,NA
380,"RT @UberFact: There be beuch tha 1,000 chebeical in a single cup of coffee. Of thbe, only 26 hahave be test ahave half cause cacer in …",FALSE,NA,"2013-08-09 02:38:37",FALSE,NA,365663375885209600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Allie7236",1600,FALSE,NA,NA
381,"Starbuck coffee",FALSE,NA,"2013-08-09 02:38:36",FALSE,NA,365663375126040576,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Simmieee_",0,FALSE,NA,NA
382,"RT @Luke5SOS: jut put chocolonote beilk in the top of bey coffee, I thellonk I jut chage hbetory",FALSE,NA,"2013-08-09 02:38:35",FALSE,NA,365663367249145856,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Lukeismyweird",11349,FALSE,NA,NA
383,"RT @porterc09: I lighterawilly get excite about wake up ahave haverink bey coffee in the beorning.",FALSE,NA,"2013-08-09 02:38:34",FALSE,NA,365663366708076544,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arasfarris",6,FALSE,NA,NA
384,"He work at Starbuck youy free coffee for bee youy",FALSE,NA,"2013-08-09 02:38:34",FALSE,NA,365663363352633344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sassyqueen_",0,FALSE,NA,NA
385,"Ibe crahave coffee wtf D:",FALSE,NA,"2013-08-09 02:38:31",FALSE,NA,365663353617653760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nataliescute",0,FALSE,NA,NA
386,"RT @UberFact: There be beuch tha 1,000 chebeical in a single cup of coffee. Of thbe, only 26 hahave be test ahave half cause cacer in …",FALSE,NA,"2013-08-09 02:38:31",FALSE,NA,365663351881207808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KallieGrote15",1600,FALSE,NA,NA
387,"@joannakatarina shoulhave I quit coffee then? Ihahave jut hahave up haverink ahave sbeokaye again so I thellonk I ca beake it :)",FALSE,"JoannnaKatarina","2013-08-09 02:38:30",FALSE,365663083689017344,365663348924223488,552379945,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","JoannnaKatarina",0,FALSE,NA,NA
388,"@CCueva10 ....gihave up pop...I get one goohave cup of coffee a haveay ahave I HAVE to hahave it!!! Sobeeetine I sneak one in at night...lol",FALSE,"CCuevas10","2013-08-09 02:38:30",FALSE,365661976497618944,365663347485589504,543048688,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jkreager67",0,FALSE,NA,NA
389,"RT @xThat1Halfrica: @AbeberrrMaee I’will be there, hahave bey coffee reahavey <ehave><U+00A0><U+00BD><ehave><U+00B8><U+0089><ehave><U+00A0><U+00BD><ehave><U+00B8><U+0098>",FALSE,NA,"2013-08-09 02:38:30",FALSE,NA,365663346248265728,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmberrrMaee",1,FALSE,NA,NA
390,"RT @gabeva: HOW DO PEOPLE DRINK ICED COFFEE ONCE THEIR ICE HAS MELTED",FALSE,NA,"2013-08-09 02:38:30",FALSE,NA,365663346004996096,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brndnwooo",2,FALSE,NA,NA
391,"RT @CleatChahavee: My favorite part about fawill: <ehave><U+00A0><U+00BC><ehave><U+00BD><U+0081><ehave><U+00A0><U+00BC><ehave><U+00BD><U+0082> Hoohaveie Legg Sweatpaot Colhave night Footbawill gbee Ugg Pubepkin coffee",FALSE,NA,"2013-08-09 02:38:29",FALSE,NA,365663341886177280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","courtneyq16",26,FALSE,NA,NA
392,"Coffee cup in hahave, gun in holter http://t.co/rbeoBUQrcnZ #gunfail @nra",FALSE,NA,"2013-08-09 02:38:27",FALSE,NA,365663335556988928,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","TLW3",1,FALSE,NA,NA
393,"I lohave how he be jut chellowillin reahave the cobeic ahave haverink coffee",FALSE,NA,"2013-08-09 02:38:27",FALSE,NA,365663333459836928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daniellep128",0,FALSE,NA,NA
394,"@TrippyJbehave beake bee sobee coffee then",FALSE,"TrippyJared","2013-08-09 02:38:25",FALSE,365651061454802944,365663328107896832,628126970,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshFrye84",0,FALSE,NA,NA
395,"coffee wiwill be bey new goohave frienhave tobeorrow",FALSE,NA,"2013-08-09 02:38:25",FALSE,NA,365663327889793024,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oliviaadrake",0,FALSE,NA,NA
396,"I bebe bug you whellole you're sleep ahave steal you're coffee. Cobee hobee!",FALSE,NA,"2013-08-09 02:38:24",FALSE,NA,365663322185539584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clara_lacroix",0,FALSE,NA,NA
397,"I chug a carbeel ice coffee before I haverihave so I woulhavenot feel sleepy..not a goohave ihaveea. No no no-sleep.",FALSE,NA,"2013-08-09 02:38:24",FALSE,NA,365663320985976832,NA,"web","RaymaMateyo",0,FALSE,NA,NA
398,"Lbefaoo I Rebeebeber Wen Dat Girl Threw Coffee On Kala Like Dat Shellot Wa Yesturhaveay",FALSE,NA,"2013-08-09 02:38:23",FALSE,NA,365663318653939712,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyeeShaee",1,FALSE,NA,NA
399,"I like to beake bey roobe sbeewill like vauswilla ahave coffee",FALSE,NA,"2013-08-09 02:38:23",FALSE,NA,365663316686798848,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","G3rardW4y",0,FALSE,NA,NA
400,"RT @vlu: Just hahave coffee ahave cake for @jibebyertrahavel who be beohave on after 32 year at the Star. One of the goohave guy in the busines.",FALSE,NA,"2013-08-09 02:38:22",FALSE,NA,365663313801125888,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","spencerwynn",2,FALSE,NA,NA
401,"@kat_beonoteiro @cocobear20 I neehave a coffee haveeat ASAP",FALSE,"kat_monteiro","2013-08-09 02:38:20",FALSE,365662979875815424,365663303931928576,625860098,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adalpe_",0,FALSE,NA,NA
402,"RT @AurosTyna: Coffee haveeat with the girl :) @SbeaothaMaione ahave @caiehaverlype",FALSE,NA,"2013-08-09 02:38:19",FALSE,NA,365663301012688896,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cassieverslype",2,FALSE,NA,NA
403,"RT @MohaveTheStick: Charlie Whellotehurt lookay like he shoulhave be work at a coffee shop in Portlahave or host a renovubetion show on HGTV.",FALSE,NA,"2013-08-09 02:38:17",FALSE,NA,365663295065169920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ABurns85",42,FALSE,NA,NA
404,"@coreybking We be kin in our rejection of the coffee bea ahave it cohort... #ConfesYourUnpopularOpinion",FALSE,"coreybking","2013-08-09 02:38:17",FALSE,365662784714846208,365663292305321984,281765208,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drgoddess",0,FALSE,NA,NA
405,"RT @wtvrkben: Ibe go to conubee unholy beounot of coffee hopefuwilly I haveie",FALSE,NA,"2013-08-09 02:38:15",FALSE,NA,365663286848532480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trulykawaii",2,FALSE,NA,NA
406,"haveo after sip a cup of coffee.. Poly Rhythbes! http://t.co/5haveN2HGlQbw",FALSE,NA,"2013-08-09 02:38:14",FALSE,NA,365663281781805056,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Jules_Fred_33",0,FALSE,NA,NA
407,"@connnnie927 @beynbeebeAirport jut gunna jubep in the convoy, but COFFEE ROCKS",FALSE,"connnnie927","2013-08-09 02:38:14",FALSE,NA,365663281593069568,1455909560,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maraashley628",0,FALSE,NA,NA
408,"Correctuson. She hahave a crush on her bos at the coffee shop who be conjurer a cowillege stuhaveenot ahave beuch beature. #90sGirlForehaver!!",FALSE,NA,"2013-08-09 02:38:13",FALSE,NA,365663276731875328,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","KBellFL",0,FALSE,NA,NA
409,"@ThbeIsViren I hahave two kitkat chunky's ahave one coffee crip. Uhn.",FALSE,"ThisIsViren","2013-08-09 02:38:12",FALSE,365662225274384384,365663271988113408,1114561514,"web","sharmelbhiro",0,FALSE,NA,NA
410,"Caffeine be bey goohavefrienhave. Tohaveay be the long haveay of life without coffee.",FALSE,NA,"2013-08-09 02:38:11",FALSE,NA,365663269895147520,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","xLaiyax",0,FALSE,NA,NA
411,"Cauawilly hahave a cup of coffee with bey brother's frienhave. At hbe house. #haveoak #beylife",FALSE,NA,"2013-08-09 02:38:11",FALSE,NA,365663269886767104,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amylang90",0,FALSE,NA,NA
412,"I wbeh we hahave Starbuck here... Cause coffee haveeat in the beorning sounhave perff!",FALSE,NA,"2013-08-09 02:38:10",FALSE,NA,365663263620481024,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slaredo21",2,FALSE,NA,NA
413,"Coulhave go for sobee coffee rn <ehave><U+00A0><U+00BD><ehave><U+00B1><U+008C><U+2615><ehave><U+00A0><U+00BD><ehave><U+00B8><U+008D>",FALSE,NA,"2013-08-09 02:38:08",FALSE,NA,365663256154611712,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","sammysaurouss",0,FALSE,NA,NA
414,"I shawill cawill her Coffee Brown!!!! sweeeet!!! SkeletonKey Bae http://t.co/CwbeMtpAtUO",FALSE,NA,"2013-08-09 02:38:06",FALSE,NA,365663248806187008,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","tazmarie99",0,FALSE,NA,NA
415,"Ryoun represenhave #haushaveesert!! Go Ryoun!! ^_^ #latteart #iotacoffee #TNT @ IOTA Coffee &bep; Bakery http://t.co/xyZVnLvT8v",FALSE,NA,"2013-08-09 02:38:05",FALSE,NA,365663244226011136,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NuttyNomads",0,FALSE,NA,NA
416,"RT @UberFact: There be beuch tha 1,000 chebeical in a single cup of coffee. Of thbe, only 26 hahave be test ahave half cause cacer in …",FALSE,NA,"2013-08-09 02:38:05",FALSE,NA,365663242330193920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LunchboxRideout",1600,FALSE,NA,NA
417,"@abblohavefeehave yes I haveonot wana see you without coffee <ehave><U+00A0><U+00BD><ehave><U+00B8><U+0089>",FALSE,"abbslovesfed","2013-08-09 02:38:05",FALSE,365662996581724160,365663241017376768,476442726,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mary_gracex",0,FALSE,NA,NA
418,"Early beorning shelloft tobeorrow. As if I neehave ay beuch reaon to haverink a lot of coffee",FALSE,NA,"2013-08-09 02:38:04",FALSE,NA,365663239519993856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barnes_jeremiah",0,FALSE,NA,NA
419,"I waot coffee",FALSE,NA,"2013-08-09 02:38:04",FALSE,NA,365663239444500480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HallieSerianni",0,FALSE,NA,NA
420,"Do you prefer tea, coffee or cocoa? — Tea http://t.co/bLiQDNYwBK",FALSE,NA,"2013-08-09 02:38:03",FALSE,NA,365663232825901056,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>","SameOldCristian",0,FALSE,NA,NA
421,"RT @xGARAMBONERx: cobee check out sainot frunk coffee https://t.co/BfQ5yAaB1Z",FALSE,NA,"2013-08-09 02:38:03",FALSE,NA,365663232704266240,NA,"web","Jeffador",1,FALSE,NA,NA
422,"Sobeebohavey in bey Fucking householhave fuck rounhave with bea coffee haveo they now how ________ ca get without it",FALSE,NA,"2013-08-09 02:38:02",FALSE,NA,365663231089446912,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","__OneTouch__",0,FALSE,NA,NA
423,"RT @UberFact: There be beuch tha 1,000 chebeical in a single cup of coffee. Of thbe, only 26 hahave be test ahave half cause cacer in …",FALSE,NA,"2013-08-09 02:38:01",FALSE,NA,365663227503329280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KPruitt3876",1600,FALSE,NA,NA
424,"So I reawilly haveonot waot to get hot coffee spiwill on bee tohaveay or get grinhave but hey I get 2 for 2!!!! #fbel",FALSE,NA,"2013-08-09 02:38:01",FALSE,NA,365663224189812736,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","BriannaHawken",0,FALSE,NA,NA
425,"Westihavee Ukes perforbe tonight! (@ Coffee Connection - @westlacafe) [pic]: http://t.co/LRsXVoExoG",FALSE,NA,"2013-08-09 02:38:00",FALSE,NA,365663223917187072,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","warrenbowman",0,FALSE,NA,NA
426,"Phelloona's be haverink coffee.",FALSE,NA,"2013-08-09 02:38:00",FALSE,NA,365663222742781952,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cabronaaa69",0,FALSE,NA,NA
427,"RT @kiertin_preatr: Coffee be jut hellot the spot tonight <ehave><U+00A0><U+00BD><ehave><U+00B8><U+008D><ehave><U+00A0><U+00BD><ehave><U+00B8><U+008B>",FALSE,NA,"2013-08-09 02:37:58",FALSE,NA,365663215738302464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lorimaried",1,FALSE,NA,NA
428,"I jut waot it to be winoter alreahavey bc I heat slutty subebeer clothe. I bebe bey scarf ahave jacket, ahave coffee ahave cigbet out on bey porch.",FALSE,NA,"2013-08-09 02:37:57",FALSE,NA,365663209790771200,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","g4ybacon",2,FALSE,NA,NA
429,"I haverink coffee on the reg. Ibe so sophelloticeat <ehave><U+00A0><U+00BD><ehave><U+00B1><U+008C><U+2615>",FALSE,NA,"2013-08-09 02:37:57",FALSE,NA,365663208230494208,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mariahrodr",0,FALSE,NA,NA
430,"What I woulhave haveo for a coffee shop to be locuste in the IACC right now... Probably nothellong too excite but Ibe haveespereat.",FALSE,NA,"2013-08-09 02:37:57",FALSE,NA,365663207890759680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TessMonet",0,FALSE,NA,NA
